property_id,formatted_address,zip_code,style,beds,full_baths,half_baths,sqft,year_built,list_price,sold_price,latitude,longitude,stories,days_on_mls,neighborhoods
7079420791,"6968 W Diversey Ave Apt 7, Chicago, IL, 60707",60707,CONDOS,2.0,1.0,,800.0,1965.0,175000.0,159000.0,41.931084,-87.800367,,57.0,"Montclare, Northwest Side"
8330651590,"70 W Burton Pl Apt 1801, Chicago, IL, 60610",60610,CONDOS,1.0,1.0,,745.0,1967.0,245000.0,175500.0,41.909989,-87.631211,,89.0,"Downtown Chicago, Near North Side, Carl Sandburg Village"
7408348555,"27 E 26th St Apt 5, Chicago, IL, 60616",60616,CONDOS,2.0,2.0,,1500.0,2004.0,328000.0,310000.0,41.845303,-87.625675,,111.0,"Douglas, South Side"
7109976569,"3215 N Elston Ave Apt 2N, Chicago, IL, 60618",60618,CONDOS,3.0,2.0,,1500.0,2014.0,535000.0,330100.0,41.939835,-87.698684,,39.0,"North Side, Avondale"
8140885187,"3933 S Indiana Ave Apt 1, Chicago, IL, 60653",60653,CONDOS,4.0,3.0,,2800.0,2006.0,430000.0,325000.0,41.822729,-87.621377,,80.0,"Grand Boulevard, South Side"
7888015836,"1007 W 47th Pl, Chicago, IL, 60609",60609,SINGLE_FAMILY,2.0,2.0,,672.0,,224999.0,150000.0,41.807615,-87.65072,1.0,46.0,"New City, Southwest Side"
8185397294,"8137 S Bennett Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3.0,1.0,,1036.0,1916.0,135000.0,138000.0,41.746859,-87.577974,2.0,74.0,"Far Southeast Side, South Chicago"
8941804823,"1600 S Indiana Ave Unit 508, Chicago, IL, 60616",60616,CONDOS,2.0,2.0,,1183.0,2006.0,375000.0,360000.0,41.859973,-87.622855,,54.0,"Downtown Chicago, Near South Side, Central Station"
7870399714,"9420 S Normal Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,3.0,2.0,,1800.0,1964.0,279900.0,125000.0,41.722703,-87.636325,1.0,38.0,"Washington Heights, Brainerd, Far Southwest Side"
8866990219,"6108 S Honore St, Chicago, IL, 60636",60636,SINGLE_FAMILY,4.0,1.0,1.0,1008.0,1914.0,102900.0,8500.0,41.782701,-87.670711,2.0,103.0,"Southwest Side, West Englewood"
8711022803,"6811 S Claremont Ave, Chicago, IL, 60636",60636,SINGLE_FAMILY,3.0,2.0,,1300.0,1922.0,295000.0,75000.0,41.769775,-87.68172,,76.0,"Southwest Side, Chicago Lawn"
7734604546,"7725 S Champlain Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,3.0,2.0,,1200.0,1908.0,189000.0,330000.0,41.754134,-87.60859,2.0,217.0,"Greater Grand Crossing, Park Manor, South Side"
7824695037,"1315 N Bosworth Ave Unit 1F, Chicago, IL, 60642",60642,CONDOS,2.0,2.0,,1400.0,,480000.0,420000.0,41.905613,-87.665908,,54.0,"West Side, West Town"
7462292857,"7133 S Honore St, Chicago, IL, 60636",60636,SINGLE_FAMILY,3.0,1.0,1.0,1860.0,1959.0,289900.0,140000.0,41.763841,-87.669517,,89.0,"West Englewood, Southwest Side"
7391224932,"1122 N Dearborn St Apt 16H, Chicago, IL, 60610",60610,CONDOS,3.0,2.0,1.0,1750.0,1999.0,750000.0,360000.0,41.902449,-87.630395,,147.0,"Downtown Chicago, Near North Side"
7470723184,"405 N Wabash Ave Unit 2204, Chicago, IL, 60611",60611,CONDOS,0.0,1.0,,545.0,1977.0,212000.0,200000.0,41.889886,-87.625944,,109.0,"Downtown Chicago, Near North Side, River North"
8517893722,"1822 N Fremont St, Chicago, IL, 60614",60614,SINGLE_FAMILY,4.0,6.0,1.0,5200.0,2025.0,4400000.0,1415000.0,41.914502,-87.651159,,147.0,"Lincoln Park, Ranch Triangle, North Side"
8057515833,"512 N McClurg Ct Apt 705, Chicago, IL, 60611",60611,CONDOS,1.0,1.0,,965.0,2001.0,325000.0,287500.0,41.891519,-87.617855,,89.0,"Downtown Chicago, Streeterville, Near North Side"
7697028584,"2317 N Keeler Ave, Chicago, IL, 60639",60639,SINGLE_FAMILY,2.0,3.0,,1560.0,1903.0,549000.0,70000.0,41.923185,-87.731277,,13.0,"Hermosa, Northwest Side"
7326106656,"10024 S Yates Blvd, Chicago, IL, 60617",60617,SINGLE_FAMILY,3.0,1.0,,1550.0,1942.0,209900.0,39000.0,41.712752,-87.564934,2.0,54.0,"Far Southeast Side, South Deering"
7997807231,"7128 S May St, Chicago, IL, 60621",60621,SINGLE_FAMILY,3.0,1.0,1.0,1260.0,1910.0,199900.0,95000.0,41.764199,-87.653229,2.0,53.0,"Englewood, Southwest Side"
7697699371,"1118 N Monitor Ave, Chicago, IL, 60651",60651,SINGLE_FAMILY,2.0,1.0,,902.0,1918.0,130000.0,150000.0,41.900824,-87.772032,1.0,81.0,"South Austin, Austin, West Side"
7649475835,"9941 S Peoria St, Chicago, IL, 60643",60643,SINGLE_FAMILY,4.0,2.0,,962.0,1908.0,169900.0,127000.0,41.712955,-87.645052,2.0,50.0,"Far Southwest Side, Washington Heights"
8269581058,"7929 S Manistee Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,5.0,2.0,,3125.0,1898.0,299990.0,55000.0,41.750978,-87.557383,2.0,197.0,"Far Southeast Side, South Chicago"
8708883083,"659 W Randolph St Apt 1216, Chicago, IL, 60661",60661,CONDOS,2.0,2.0,,1200.0,2008.0,440000.0,315000.0,41.884009,-87.644711,,82.0,"West Side, Near West Side, West Loop, Fulton River District"
8188899341,"653 W Division St Apt C, Chicago, IL, 60610",60610,CONDOS,2.0,1.0,1.0,1100.0,2004.0,390000.0,325000.0,41.903456,-87.644788,,48.0,"Downtown Chicago, Near North Side, River North"
7005073340,"6171 N Sheridan Rd Apt 2804, Chicago, IL, 60660",60660,CONDOS,1.0,1.0,,800.0,1970.0,160000.0,108000.0,41.994383,-87.654762,,35.0,"Edgewater, Edgewater Beach, Far North Side"
8602781657,"1235 S Prairie Ave Apt 1502, Chicago, IL, 60605",60605,CONDOS,2.0,2.0,,1335.0,2006.0,649000.0,516000.0,41.866205,-87.621201,,169.0,"Downtown Chicago, Near South Side, Central Station"
8221126985,"100 E Walton St Apt 22H, Chicago, IL, 60611",60611,CONDOS,1.0,1.0,,750.0,1972.0,305000.0,422250.0,41.900147,-87.625409,,59.0,"Downtown Chicago, Near North Side, Magnificent Mile"
7298287859,"435 W Erie St Apt 1207, Chicago, IL, 60654",60654,CONDOS,2.0,2.0,,1330.0,1998.0,539000.0,387500.0,41.893683,-87.639379,,47.0,"Downtown Chicago, Near North Side, River North"
8079104217,"7500 S Honore St, Chicago, IL, 60620",60620,SINGLE_FAMILY,2.0,1.0,,895.0,1924.0,150000.0,80000.0,41.757378,-87.670044,2.0,33.0,"Auburn Gresham, Far Southwest Side"
8088654967,"9756 S Eggleston Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3.0,2.0,,2200.0,1969.0,299900.0,122500.0,41.716254,-87.634195,4.0,47.0,"Washington Heights, Far Southwest Side, Longwood Manor"
8221079080,"401 N Wabash Ave Unit 1804, Chicago, IL, 60611",60611,CONDOS,0.0,1.0,,907.0,2008.0,425900.0,310000.0,41.888978,-87.626651,,193.0,"Downtown Chicago, Near North Side, River North"
8675039736,"161 E Chicago Ave Unit 53H, Chicago, IL, 60611",60611,CONDOS,1.0,1.0,1.0,1456.0,1985.0,699000.0,545000.0,41.896127,-87.623395,,228.0,"Downtown Chicago, Streeterville, Near North Side"
7548202930,"5100 N Marine Dr Apt 11M, Chicago, IL, 60640",60640,CONDOS,2.0,2.0,,1250.0,1970.0,374000.0,275000.0,41.975632,-87.652383,,68.0,"Far North Side, Uptown, Margate Park"
7867069227,"6425 S Racine Ave, Chicago, IL, 60636",60636,SINGLE_FAMILY,3.0,1.0,,1007.0,1973.0,134900.0,12000.0,41.777054,-87.654091,,238.0,"Englewood, Southwest Side"
7760465184,"9246 S Perry Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,3.0,2.0,,1200.0,1931.0,200000.0,14000.0,41.725779,-87.626701,2.0,382.0,"Far Southeast Side, Roseland, Princeton Park"
8369184575,"1355 N Sandburg Ter Unit 1101D, Chicago, IL, 60610",60610,CONDOS,1.0,1.0,,809.0,1962.0,274995.0,215000.0,41.906925,-87.632306,,41.0,"Downtown Chicago, Near North Side, Carl Sandburg Village"
7142355630,"545 W Dickens Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,5.0,5.0,2.0,6400.0,1886.0,3250000.0,2317500.0,41.919966,-87.643,3.0,111.0,"North Side, Lincoln Park"
8941464722,"4250 N Marine Dr Apt 429, Chicago, IL, 60613",60613,CONDOS,1.0,1.0,,920.0,1962.0,220000.0,107000.0,41.960139,-87.647692,,54.0,"Far North Side, Uptown, Buena Park"
7500578614,"829 E 48th St Apt D, Chicago, IL, 60615",60615,TOWNHOMES,2.0,1.0,,1200.0,1954.0,91000.0,55000.0,41.807474,-87.604965,,83.0,"Kenwood, South Side, Hyde Park Kenwood Historic District"
7552310927,"6732 S Peoria St, Chicago, IL, 60621",60621,SINGLE_FAMILY,5.0,2.0,,1548.0,1976.0,150000.0,124000.0,41.771407,-87.647354,3.0,167.0,"Englewood, Southwest Side"
7615577585,"30 E Huron St Apt 2508, Chicago, IL, 60611",60611,CONDOS,1.0,1.0,,650.0,1982.0,285000.0,253000.0,41.895068,-87.626422,,33.0,"Downtown Chicago, Near North Side, River North, East Huron Condominiums"
7618521135,"10217 S Lowe Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3.0,2.0,,1100.0,1877.0,80000.0,64000.0,41.708266,-87.638876,2.0,29.0,"Far Southwest Side, Washington Heights, Fernwood"
7905817796,"10027 S Merrill Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3.0,2.0,1.0,1191.0,1958.0,248900.0,164500.0,41.712604,-87.570268,,101.0,"South Deering, Far Southeast Side"
8601384013,"2071 W Farwell Ave Unit 1E, Chicago, IL, 60645",60645,CONDOS,2.0,1.0,,875.0,1950.0,185000.0,42000.0,42.006285,-87.68323,,86.0,"West Rogers Park, West Ridge, Far North Side"
7616872659,"7409 N Seeley Ave Apt 2B, Chicago, IL, 60645",60645,CONDOS,2.0,1.0,,1000.0,1957.0,225000.0,210000.0,42.016146,-87.681373,,49.0,"Loyola, Far North Side, Rogers Park"
7695897827,"10324 S Eberhart Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,2.0,1.0,,676.0,1925.0,102000.0,6000.0,41.706582,-87.61166,1.0,115.0,"Roseland, Far Southeast Side, Rosemoor"
8463105082,"100 E 14th St Apt 2510, Chicago, IL, 60605",60605,CONDOS,2.0,2.0,,1387.0,2008.0,595000.0,585000.0,41.864278,-87.623896,,56.0,"Downtown Chicago, Near South Side, Central Station"
8744828577,"1610 W Grand Ave Apt 2A, Chicago, IL, 60622",60622,CONDOS,2.0,2.0,,1350.0,2004.0,498000.0,389000.0,41.891199,-87.667758,,54.0,"West Side, West Town, East Ukrainian Village"
8001933207,"2501 W Touhy Ave Apt 102, Chicago, IL, 60645",60645,CONDOS,2.0,1.0,,1100.0,1963.0,224500.0,127000.0,42.012105,-87.693485,,46.0,"West Rogers Park, West Ridge, Far North Side"
7548033568,"10908 S Eberhart Ave, Chicago, IL, 60628",60628,TOWNHOMES,2.0,1.0,,1018.0,1951.0,87900.0,25000.0,41.69605,-87.611378,,101.0,"Far Southeast Side, Roseland"
8211885919,"8346 S Baltimore Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,4.0,3.0,,1469.0,1903.0,249700.0,31000.0,41.743586,-87.554587,2.0,94.0,"Far Southeast Side, South Chicago"
8445264846,"8546 S Lowe Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,4.0,2.0,,2600.0,1914.0,274900.0,85000.0,41.73817,-87.640395,2.0,63.0,"Auburn Gresham, Far Southwest Side"
7767961172,"1250 S Michigan Ave Unit 600, Chicago, IL, 60605",60605,CONDOS,1.0,1.0,,844.0,2005.0,285000.0,415000.0,41.86614,-87.624602,,32.0,"Downtown Chicago, Near South Side"
7651799622,"10011 S Princeton Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3.0,2.0,,2032.0,1965.0,265000.0,90000.0,41.712145,-87.630493,1.0,91.0,"Far Southeast Side, Roseland, Fernwood"
8768685292,"2852 W McLean Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,5.0,4.0,2.0,5370.0,2022.0,2400000.0,580000.0,41.918818,-87.699289,2.0,186.0,"Logan Square, North Side"
9025931479,"7243 S Exchange Ave, Chicago, IL, 60649",60649,SINGLE_FAMILY,3.0,2.0,1.0,2800.0,2024.0,399900.0,94500.0,41.763587,-87.563871,3.0,40.0,"South Shore, South Side"
8956689526,"7540 N Ridge Ave Unit 2B, Chicago, IL, 60645",60645,CONDOS,1.0,1.0,,1000.0,1966.0,145000.0,122000.0,42.018979,-87.685038,,49.0,"West Rogers Park, West Ridge, Far North Side"
8295098323,"6300 N Sheridan Rd Apt 406, Chicago, IL, 60660",60660,CONDOS,1.0,1.0,,700.0,1964.0,174900.0,83000.0,41.996921,-87.656021,,46.0,"Edgewater, Edgewater Beach, Far North Side"
8007574792,"10 E Ontario St Apt 3609, Chicago, IL, 60611",60611,CONDOS,1.0,1.0,,995.0,1983.0,285000.0,180000.0,41.893435,-87.627598,,105.0,"Downtown Chicago, Near North Side, River North"
8790066128,"1933 W 22nd Pl, Chicago, IL, 60608",60608,SINGLE_FAMILY,3.0,3.0,,1834.0,1888.0,549000.0,395000.0,41.851025,-87.674738,2.0,54.0,"West Side, Lower West Side, Heart of Chicago"
7611938361,"7505 S May St, Chicago, IL, 60620",60620,SINGLE_FAMILY,4.0,3.0,,2112.0,1922.0,235000.0,140000.0,41.757419,-87.652358,2.0,83.0,"Auburn Gresham, Far Southwest Side"
8204014855,"110 W Superior St Unit 1803, Chicago, IL, 60654",60654,CONDOS,2.0,2.0,,1350.0,2009.0,670000.0,660000.0,41.895917,-87.631959,,82.0,"Downtown Chicago, Near North Side, River North"
8220080574,"10338 S State St, Chicago, IL, 60628",60628,SINGLE_FAMILY,2.0,2.0,,1525.0,1958.0,224900.0,80000.0,41.706034,-87.623824,1.0,56.0,"Far Southeast Side, Roseland, Fernwood"
8492454807,"849 N Franklin St Unit 722, Chicago, IL, 60610",60610,CONDOS,2.0,2.0,,1160.0,2006.0,440000.0,371000.0,41.897801,-87.635229,,35.0,"Downtown Chicago, Near North Side"
8160181609,"7130 S Morgan St, Chicago, IL, 60621",60621,SINGLE_FAMILY,4.0,5.0,,2100.0,1890.0,299900.0,80000.0,41.764174,-87.64959,2.0,87.0,"Englewood, Southwest Side"
8231119883,"6422 N Hamilton Ave Apt 3A, Chicago, IL, 60645",60645,CONDOS,2.0,1.0,,900.0,1963.0,184900.0,164000.0,41.998503,-87.684163,,72.0,"West Ridge, Far North Side"
8222051601,"212 E Cullerton St Apt 606, Chicago, IL, 60616",60616,CONDOS,2.0,2.0,,1346.0,2003.0,410000.0,337000.0,41.855665,-87.62181,,12.0,"Downtown Chicago, Near South Side, Prairie District"
7500836631,"1030 N State St Apt 9G, Chicago, IL, 60610",60610,CONDOS,0.0,1.0,,666.0,1971.0,288000.0,67500.0,41.901538,-87.628724,,82.0,"Downtown Chicago, Near North Side, Rush and Division"
7914898519,"5636 S Prairie Ave Unit 3S, Chicago, IL, 60637",60637,CONDOS,2.0,1.0,,1400.0,1908.0,195000.0,40000.0,41.791767,-87.619628,,59.0,"Washington Park, South Side"
7411197582,"8320 W Belmont Ave Apt 11, Chicago, IL, 60634",60634,CONDOS,2.0,2.0,,1200.0,1991.0,249900.0,140000.0,41.937857,-87.834349,,110.0,"Dunning, Northwest Side, Belmont Terrace"
7752892158,"5455 N Sheridan Rd Apt 3203, Chicago, IL, 60640",60640,CONDOS,1.0,1.0,,700.0,1969.0,170100.0,72000.0,41.981662,-87.654497,,58.0,"Edgewater, Edgewater Beach, Far North Side"
7388075882,"1250 S Michigan Ave Apt 903, Chicago, IL, 60605",60605,CONDOS,1.0,1.0,,850.0,2004.0,295000.0,235000.0,41.86614,-87.624602,,48.0,"Downtown Chicago, Near South Side"
8569352211,"8114 S Anthony Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3.0,2.0,1.0,1205.0,1958.0,175000.0,227000.0,41.747184,-87.583346,1.0,63.0,"Far Southeast Side, Stony Island Park, Avalon Park"
7479345435,"10127 S Paxton Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3.0,2.0,,1700.0,1946.0,230000.0,89900.0,41.710819,-87.569035,2.0,35.0,"Far Southeast Side, South Deering"
8122800170,"1917 S State St Unit 1, Chicago, IL, 60616",60616,CONDOS,2.0,3.0,,1600.0,2003.0,405000.0,365000.0,41.856022,-87.626765,,82.0,"Downtown Chicago, Near South Side"
7791002591,"1122 N Clark St Apt 1405, Chicago, IL, 60610",60610,CONDOS,1.0,1.0,,750.0,1985.0,259900.0,225000.0,41.902676,-87.631824,,41.0,"Downtown Chicago, Near North Side"
7594689794,"1931 N Campbell Ave Apt 2S, Chicago, IL, 60647",60647,CONDOS,2.0,2.0,,1350.0,2002.0,485000.0,320000.0,41.916828,-87.689519,,69.0,"Logan Square, North Side"
7682525131,"6238 S Massasoit Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,4.0,4.0,,1985.0,,363900.0,85500.0,41.778657,-87.765764,2.0,124.0,"Southwest Side, Clearing"
8032594547,"1633 W Estes Ave Apt 1E, Chicago, IL, 60626",60626,CONDOS,3.0,2.0,,2000.0,1919.0,345000.0,275000.0,42.01112,-87.671546,,54.0,"Loyola, Far North Side, Rogers Park"
7248188645,"8621 S Dante Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,3.0,3.0,,1738.0,1946.0,290000.0,137000.0,41.738048,-87.588741,2.0,40.0,"Marynook, Avalon Park, Far Southeast Side"
7515466283,"9756 S Merrill Ave, Chicago, IL, 60617",60617,TOWNHOMES,2.0,1.0,,956.0,1943.0,80000.0,50000.0,41.717215,-87.571332,,30.0,"South Deering, Jeffrey Manor, Far Southeast Side"
7944834323,"10817 S Forest Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3.0,2.0,,1348.0,1920.0,167500.0,147500.0,41.69759,-87.615587,1.0,118.0,"Far Southeast Side, Roseland"
8016742551,"3708 S Emerald Ave, Chicago, IL, 60609",60609,SINGLE_FAMILY,3.0,2.0,,1276.0,1888.0,385000.0,300000.0,41.826799,-87.645141,1.0,54.0,"Bridgeport, South Side"
7067837931,"4221 W 77th Pl, Chicago, IL, 60652",60652,SINGLE_FAMILY,4.0,2.0,,5230.0,1956.0,329900.0,300000.0,41.752319,-87.727771,2.0,53.0,"Ashburn, Far Southwest Side, Scottsdale"
8618730747,"2425 W Lyndale St, Chicago, IL, 60647",60647,SINGLE_FAMILY,3.0,2.0,1.0,2886.0,1892.0,689000.0,427000.0,41.922223,-87.688571,2.0,13.0,"Logan Square, North Side"
8833816345,"3250 S Normal Ave, Chicago, IL, 60616",60616,SINGLE_FAMILY,5.0,4.0,1.0,2859.0,1999.0,1000000.0,564900.0,41.834731,-87.639069,2.0,53.0,"Bridgeport, South Side"
7110639164,"1836 N Dayton St, Chicago, IL, 60614",60614,TOWNHOMES,3.0,3.0,1.0,1925.0,1979.0,1100000.0,632500.0,41.914574,-87.649939,,13.0,"North Side, Lincoln Park, Ranch Triangle"
8562820705,"4910 N Kenneth Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,3.0,2.0,,3100.0,1926.0,560000.0,373000.0,41.970316,-87.739605,2.0,23.0,"Far North Side, North Mayfair, Albany Park"
8675314266,"39 E Schiller St Apt 4W, Chicago, IL, 60610",60610,CONDOS,4.0,3.0,1.0,3400.0,,1499000.0,1420000.0,41.907651,-87.627294,,25.0,"Downtown Chicago, Near North Side, Gold Coast"
7067473830,"4603 S Komensky Ave, Chicago, IL, 60632",60632,SINGLE_FAMILY,4.0,3.0,,1244.0,1954.0,415000.0,108000.0,41.809442,-87.724514,2.0,24.0,"Southwest Side, Archer Heights"
7821030564,"10407 S Artesian Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,4.0,2.0,,2400.0,1942.0,469000.0,65000.0,41.704308,-87.682487,2.0,116.0,"Far Southwest Side, Beverly, West Beverly"
8766126872,"6453 A N Hwy NW Unit 3N, Chicago, IL, 60631",60631,CONDOS,2.0,2.0,,1200.0,,250000.0,230000.0,41.998346,-87.808011,,24.0,"Edison Park, Far North Side"
7959412307,"3534 W 76th St, Chicago, IL, 60652",60652,SINGLE_FAMILY,3.0,2.0,,1101.0,1959.0,275000.0,220000.0,41.755403,-87.711282,1.0,21.0,"Ashburn, Far Southwest Side"
7741289823,"2754 N Paulina St, Chicago, IL, 60614",60614,TOWNHOMES,3.0,3.0,,2300.0,2001.0,824999.0,720000.0,41.931974,-87.671595,,62.0,"North Side, Lincoln Park, Lathrop"
8938475163,"431 W Oakdale Ave Apt 11A, Chicago, IL, 60657",60657,CONDOS,2.0,2.0,,1745.0,1928.0,675000.0,435000.0,41.935218,-87.640608,,27.0,"Lake View East, North Side, Lake View"
8826155673,"855 W Fullerton Pkwy, Chicago, IL, 60614",60614,SINGLE_FAMILY,5.0,3.0,2.0,3600.0,1884.0,1500000.0,789000.0,41.925187,-87.650844,,12.0,"Lincoln Park, DePaul, North Side"
7639221586,"5522 N Long Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,3.0,2.0,,1566.0,1954.0,450000.0,217000.0,41.981889,-87.763833,2.0,18.0,"Jefferson Park, Far North Side"
8973004091,"2248 N Orchard St, Chicago, IL, 60614",60614,SINGLE_FAMILY,6.0,5.0,3.0,8550.0,2009.0,4425000.0,3465000.0,41.923273,-87.646617,,39.0,"North Side, Lincoln Park"
7929241415,"8924 S Paulina St, Chicago, IL, 60620",60620,SINGLE_FAMILY,3.0,2.0,,1052.0,1956.0,139950.0,69000.0,41.731274,-87.665715,1.0,32.0,"Auburn Gresham, Far Southwest Side, Englewood Heights"
7166660452,"4707 N Kenmore Ave Apt Gs, Chicago, IL, 60640",60640,CONDOS,2.0,2.0,,1000.0,1903.0,255000.0,169000.0,41.967546,-87.655825,,26.0,"Far North Side, Uptown"
7721941461,"5416 W Windsor Ave Unit 1N, Chicago, IL, 60630",60630,CONDOS,2.0,1.0,,1000.0,1926.0,225000.0,132000.0,41.963754,-87.763262,,11.0,"Portage Park, Northwest Side"
8557247077,"8716 S Merrill Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3.0,1.0,1.0,1152.0,1958.0,175000.0,63000.0,41.736501,-87.572416,2.0,64.0,"Far Southeast Side, Calumet Heights"
8174801934,"3100 S King Dr Apt 904, Chicago, IL, 60616",60616,CONDOS,2.0,2.0,,1175.0,1978.0,145000.0,82500.0,41.838045,-87.617911,,27.0,"South Side, Douglas, The Gap"
8315605260,"4752 S Champlain Ave, Chicago, IL, 60615",60615,SINGLE_FAMILY,4.0,3.0,1.0,2700.0,1893.0,635000.0,280000.0,41.807978,-87.61052,2.0,45.0,"Grand Boulevard, South Side"
7485335805,"10950 S Avenue M, Chicago, IL, 60617",60617,SINGLE_FAMILY,4.0,2.0,,1680.0,1941.0,324900.0,145000.0,41.695844,-87.538047,2.0,19.0,"Far Southeast Side, East Side"
8970544753,"5943 W 55th St, Chicago, IL, 60638",60638,SINGLE_FAMILY,3.0,2.0,,1007.0,1957.0,359800.0,304000.0,41.792295,-87.771321,,31.0,"Garfield Ridge, Southwest Side"
8984277696,"7466 W Gregory St, Chicago, IL, 60656",60656,SINGLE_FAMILY,3.0,2.0,,1104.0,1952.0,399900.0,255000.0,41.981864,-87.813833,1.0,39.0,"Norwood Park, Far North Side, Oriole Park"
8263724066,"3148 S May St, Chicago, IL, 60608",60608,SINGLE_FAMILY,4.0,3.0,,2226.0,1888.0,724900.0,615000.0,41.836434,-87.655115,2.0,46.0,"Bridgeport, South Side"
7998681164,"7542 S Prairie Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,5.0,2.0,,1044.0,1921.0,139900.0,215000.0,41.757092,-87.618762,2.0,66.0,"Greater Grand Crossing, South Side, Park Manor"
8631393708,"6808 S Maplewood Ave, Chicago, IL, 60629",60629,SINGLE_FAMILY,4.0,2.0,,1200.0,1926.0,149900.0,58000.0,41.769716,-87.687402,2.0,25.0,"Southwest Side, Marquette Park, Chicago Lawn"
8300326927,"3321 W Dickens Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,4.0,2.0,,3900.0,1898.0,579999.0,288000.0,41.918882,-87.711202,2.0,32.0,"Logan Square, North Side"
8254670370,"3940 W 107th St, Chicago, IL, 60655",60655,SINGLE_FAMILY,3.0,2.0,,1105.0,1953.0,399900.0,309000.0,41.698849,-87.719804,1.0,25.0,"Far Southwest Side, Mount Greenwood"
8964888033,"1343 W Greenleaf Ave Apt 3, Chicago, IL, 60626",60626,CONDOS,3.0,2.0,,2400.0,1917.0,435000.0,127000.0,42.01002,-87.664197,,41.0,"Far North Side, Rogers Park"
8327429417,"1709 W Winona St, Chicago, IL, 60640",60640,SINGLE_FAMILY,3.0,3.0,1.0,2500.0,1900.0,769900.0,195000.0,41.974949,-87.67246,2.0,14.0,"Far North Side, Uptown, Andersonville"
7831669731,"1441 S Indiana Ave, Chicago, IL, 60605",60605,TOWNHOMES,2.0,2.0,1.0,2100.0,1995.0,675000.0,500000.0,41.863149,-87.622152,,11.0,"Downtown Chicago, Near South Side, Central Station"
8963254630,"5321 N Moody Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,3.0,2.0,1.0,1540.0,1954.0,450000.0,393000.0,41.978179,-87.781911,2.0,25.0,"Jefferson Park, Far North Side"
9666334837,"2614 N St Louis Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,4.0,2.0,,1720.0,1893.0,775000.0,335000.0,41.928801,-87.715014,2.0,34.0,"Logan Square, North Side"
8284991029,"2478 N Orchard St, Chicago, IL, 60614",60614,SINGLE_FAMILY,6.0,3.0,1.0,4455.0,1895.0,2875000.0,1425000.0,41.927777,-87.646744,2.0,41.0,"Park West, North Side, Lincoln Park"
7809293319,"2735 N Kenmore Ave Unit 2S, Chicago, IL, 60614",60614,CONDOS,2.0,2.0,,1350.0,1997.0,640000.0,455000.0,41.930973,-87.654765,,26.0,"North Side, Lincoln Park, Wrightwood"
8306207945,"8326 S Kostner Ave, Chicago, IL, 60652",60652,SINGLE_FAMILY,3.0,1.0,1.0,1933.0,1962.0,289900.0,85000.0,41.741215,-87.731707,,38.0,"Ashburn Estates, Ashburn, Far Southwest Side"
7353258488,"2418 W Pensacola Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,3.0,3.0,1.0,3600.0,1898.0,1350000.0,1050000.0,41.960657,-87.689532,2.0,10.0,"North Center, North Side, Horner Park"
8568596741,"1522 W Jonquil Ter Apt 3E, Chicago, IL, 60626",60626,CONDOS,2.0,1.0,,1200.0,1900.0,279000.0,243000.0,42.021406,-87.669218,,11.0,"Far North Side, Rogers Park"
8987486571,"7131 N Caldwell Ave Apt 5S, Chicago, IL, 60646",60646,CONDOS,3.0,2.0,,1900.0,1978.0,449900.0,142000.0,42.011194,-87.787622,,39.0,"Forest Glen, Far North Side, Wildwood"
8138000362,"720 S Dearborn St Ph 1, Chicago, IL, 60605",60605,CONDOS,2.0,2.0,,2020.0,1916.0,700000.0,545000.0,41.872937,-87.629345,,19.0,"Downtown Chicago, The Loop, Printer's Row"
8536418564,"1459 W 114th Pl, Chicago, IL, 60643",60643,SINGLE_FAMILY,4.0,2.0,1.0,2500.0,2005.0,300000.0,242000.0,41.685503,-87.659019,2.0,45.0,"Far Southwest Side, Morgan Park"
